Complaint_ID,City,Latitude,Longitude,Complaint_Text,Fault_Type,Severity,Temperature_C,Hospitals_Nearby,Outage_Duration_Hrs
IRQ-KGL-76124,النجف,32.05664471807682,44.29652689798044,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,28,0,18
IRQ-KGL-76125,كركوك,35.419970939414874,44.39849346643251,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,47,2,7
IRQ-KGL-76126,كربلاء,32.5765966011975,44.03223855530502,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,34,1,5
IRQ-KGL-76127,ذي قار,31.11110793055682,46.32019505628253,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,32,2,8
IRQ-KGL-76128,بابل,32.44490650944535,44.37199630306487,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,31,0,6
IRQ-KGL-76129,بغداد,33.32990715694702,44.31363165210156,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,49,4,26
IRQ-KGL-76130,كركوك,35.44905245273421,44.36976330598763,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,48,4,26
IRQ-KGL-76131,ذي قار,31.105987339195394,46.28384144495244,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,39,0,25
IRQ-KGL-76132,بابل,32.48649863040291,44.44822326331661,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,43,2,16
IRQ-KGL-76133,أربيل,36.22864889859233,43.95651329901944,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,41,2,10
IRQ-KGL-76134,كربلاء,32.57062798026746,43.95047753705495,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,51,1,32
IRQ-KGL-76135,ذي قار,31.134020358968698,46.24263326633348,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,38,1,23
IRQ-KGL-76136,بابل,32.43240404264543,44.44752860871547,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,23,3,6
IRQ-KGL-76137,بابل,32.45367186774297,44.404648534018115,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,33,3,3
IRQ-KGL-76138,ذي قار,31.02534630364349,46.27584016628307,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,23,2,29
IRQ-KGL-76139,بغداد,33.29461590755302,44.444936602214305,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,38,0,21
IRQ-KGL-76140,كركوك,35.53326317847916,44.32885692818665,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,37,0,32
IRQ-KGL-76141,البصرة,30.562532065709643,47.76730057444837,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,24,3,13
IRQ-KGL-76142,أربيل,36.14264427243447,43.93278782789309,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,33,1,1
IRQ-KGL-76143,كربلاء,32.57660260699505,43.97374785120569,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,52,2,16
IRQ-KGL-76144,بغداد,33.284233475022084,44.44234282021442,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,41,4,7
IRQ-KGL-76145,كربلاء,32.62872138919101,43.97277338625792,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,24,4,14
IRQ-KGL-76146,كربلاء,32.644147683923784,44.07363097474115,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,30,1,28
IRQ-KGL-76147,ذي قار,31.084945043179545,46.28003740997867,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,28,2,24
IRQ-KGL-76148,كركوك,35.48929334854609,44.36845289330125,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,31,0,2
IRQ-KGL-76149,البصرة,30.493703410717362,47.860131527580656,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,35,0,36
IRQ-KGL-76150,البصرة,30.57786056164188,47.853752486874434,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,37,2,12
IRQ-KGL-76151,ذي قار,31.13269575112312,46.25883565964733,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,42,4,23
IRQ-KGL-76152,بابل,32.487275147101876,44.4512642922025,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,22,2,12
IRQ-KGL-76153,بابل,32.41253077492129,44.378632712449104,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,23,4,1
IRQ-KGL-76154,كركوك,35.547438397396775,44.388776764524444,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,41,2,20
IRQ-KGL-76155,بغداد,33.31738522873085,44.442013317926985,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,30,1,20
IRQ-KGL-76156,بابل,32.44356682500893,44.37763244296282,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,3,36
IRQ-KGL-76157,كربلاء,32.62277413588746,44.079020448522556,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,40,1,21
IRQ-KGL-76158,بابل,32.52917740213187,44.35262907081753,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,29,0,16
IRQ-KGL-76159,ذي قار,31.095571367899865,46.26192279784468,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,30,2,24
IRQ-KGL-76160,كركوك,35.486267922079215,44.4462799857668,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,33,3,2
IRQ-KGL-76161,ذي قار,30.990413832283355,46.237069943428416,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,48,4,28
IRQ-KGL-76162,كركوك,35.539537033298494,44.36980129630768,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,43,3,16
IRQ-KGL-76163,بابل,32.444791345407786,44.35312889704688,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,1,9
IRQ-KGL-76164,كركوك,35.52992970488436,44.43543714173545,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,25,4,20
IRQ-KGL-76165,كركوك,35.47564303471605,44.33587951347552,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,30,4,27
IRQ-KGL-76166,البصرة,30.54023248290061,47.83172818999331,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,35,3,1
IRQ-KGL-76167,بغداد,33.37681328245472,44.437555485947044,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,32,4,26
IRQ-KGL-76168,كركوك,35.51473552859479,44.47193941360834,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,28,0,10
IRQ-KGL-76169,ذي قار,31.11310387594699,46.24140032332162,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,48,0,32
IRQ-KGL-76170,كربلاء,32.68389617240933,43.97100194751651,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,22,1,17
IRQ-KGL-76171,النجف,32.01981700568781,44.30346542829305,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,39,0,11
IRQ-KGL-76172,البصرة,30.55196722043344,47.775872897916116,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,46,1,12
IRQ-KGL-76173,بغداد,33.306808309265584,44.34385674850677,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,36,0,11
IRQ-KGL-76174,بغداد,33.38639573935736,44.442409189794596,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,43,3,14
IRQ-KGL-76175,كركوك,35.52685671906507,44.33915309798158,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,22,0,29
IRQ-KGL-76176,النجف,32.04041365318108,44.289207026525794,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,46,1,25
IRQ-KGL-76177,ذي قار,31.057639449175614,46.207990841551755,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,43,2,20
IRQ-KGL-76178,النجف,32.08737636275667,44.42094651934903,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,33,4,2
IRQ-KGL-76179,البصرة,30.519479597678483,47.82576001766399,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,47,2,33
IRQ-KGL-76180,ذي قار,30.98909072064302,46.29964323838821,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,37,0,30
IRQ-KGL-76181,ذي قار,31.09643226348908,46.186176678296825,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,26,0,29
IRQ-KGL-76182,كركوك,35.53565013716382,44.42049888631761,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,28,2,19
IRQ-KGL-76183,أربيل,36.18950724315229,44.063188133738954,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,49,0,22
IRQ-KGL-76184,ذي قار,31.041506770006244,46.28081419208577,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,0,20
IRQ-KGL-76185,ذي قار,31.103700530447885,46.275698083305265,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,43,4,26
IRQ-KGL-76186,النجف,32.09990791026703,44.336890429393286,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,22,0,11
IRQ-KGL-76187,ذي قار,31.09407818476902,46.28972301549529,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,37,3,30
IRQ-KGL-76188,بغداد,33.36813026277977,44.350778606110474,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,4,13
IRQ-KGL-76189,كربلاء,32.54038424175924,43.950041138602536,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,30,1,6
IRQ-KGL-76190,أربيل,36.17640885948817,44.08306143730366,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,29,1,4
IRQ-KGL-76191,ذي قار,31.127968059897615,46.273622097320185,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,42,1,29
IRQ-KGL-76192,بابل,32.49088301557797,44.37963019378871,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,0,15
IRQ-KGL-76193,النجف,31.95412527258912,44.273532238438946,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,3,36
IRQ-KGL-76194,البصرة,30.50460536935803,47.74545806165567,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,35,0,15
IRQ-KGL-76195,كربلاء,32.66501886393055,43.97606868863438,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,42,3,3
IRQ-KGL-76196,أربيل,36.14862941519912,44.01495432392213,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,35,4,10
IRQ-KGL-76197,كركوك,35.41318541942428,44.362018180669864,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,31,1,32
IRQ-KGL-76198,كربلاء,32.60016810641932,43.989231078978094,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,45,0,31
IRQ-KGL-76199,بغداد,33.31451571258604,44.29321615811959,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,22,0,9
IRQ-KGL-76200,كركوك,35.545848321786096,44.463178006841474,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,43,4,25
IRQ-KGL-76201,النجف,32.09152808681666,44.322100033769345,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,34,1,6
IRQ-KGL-76202,البصرة,30.446742282597587,47.72294699605257,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,36,4,17
IRQ-KGL-76203,ذي قار,31.115575822506454,46.187921926917674,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,46,1,32
IRQ-KGL-76204,ذي قار,30.98126619676619,46.28934241400759,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,36,1,33
IRQ-KGL-76205,النجف,31.987712004278784,44.396341816590464,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,46,0,31
IRQ-KGL-76206,ذي قار,31.083061560939832,46.20463895818302,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,42,2,24
IRQ-KGL-76207,البصرة,30.534166492202267,47.84609432351353,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,3,35
IRQ-KGL-76208,النجف,32.09947443819003,44.293519914953905,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,42,2,2
IRQ-KGL-76209,بابل,32.44162203765675,44.411116411482894,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,42,3,27
IRQ-KGL-76210,ذي قار,30.99715319829766,46.278784434373826,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,36,0,30
IRQ-KGL-76211,كربلاء,32.575096597780416,43.94601495822723,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,38,2,28
IRQ-KGL-76212,كركوك,35.53804310392322,44.351435970700884,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,34,0,10
IRQ-KGL-76213,بابل,32.460864414441936,44.48593884719463,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,35,4,14
IRQ-KGL-76214,بغداد,33.239451450503225,44.37845572874788,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,26,2,9
IRQ-KGL-76215,ذي قار,31.003281466405433,46.31216888107,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,37,0,19
IRQ-KGL-76216,بغداد,33.2415136704839,44.298125799839916,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,1,22
IRQ-KGL-76217,بغداد,33.281340161394844,44.3037084106848,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,47,0,28
IRQ-KGL-76218,بابل,32.38772166482007,44.500468544904344,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,46,1,25
IRQ-KGL-76219,البصرة,30.583962518431143,47.71453888315686,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,40,2,1
IRQ-KGL-76220,ذي قار,31.063594714741004,46.21517752093243,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,34,2,15
IRQ-KGL-76221,كركوك,35.47602365702471,44.462895798272974,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,50,3,34
IRQ-KGL-76222,كركوك,35.53573829908997,44.390498007110054,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,25,3,13
IRQ-KGL-76223,النجف,31.96920132399181,44.31216598353179,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,35,2,10
IRQ-KGL-76224,بغداد,33.39003468981213,44.380734621811136,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,45,2,31
IRQ-KGL-76225,النجف,32.01613655897507,44.331830033495194,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,42,1,10
IRQ-KGL-76226,كركوك,35.49980954058719,44.4706094835997,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,47,3,28
IRQ-KGL-76227,أربيل,36.15275716383142,43.968529668653645,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,34,4,10
IRQ-KGL-76228,بابل,32.4230129175222,44.50723813102289,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,26,3,5
IRQ-KGL-76229,بابل,32.432066567999684,44.380309670210565,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,38,1,30
IRQ-KGL-76230,بغداد,33.254058326556546,44.36060230560692,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,48,2,5
IRQ-KGL-76231,البصرة,30.519118566764412,47.71718058806102,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,45,4,18
IRQ-KGL-76232,أربيل,36.12628176128162,44.004436192828415,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,28,0,12
IRQ-KGL-76233,أربيل,36.16730846394948,43.963063780971964,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,35,2,21
IRQ-KGL-76234,النجف,32.03069762390268,44.36504723625339,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,47,3,21
IRQ-KGL-76235,ذي قار,31.087861267854574,46.21651761515966,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,45,1,33
IRQ-KGL-76236,أربيل,36.214394637462455,44.00602252788459,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,52,3,33
IRQ-KGL-76237,ذي قار,31.07423255178172,46.18048979957921,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,26,1,30
IRQ-KGL-76238,بابل,32.531324677571355,44.39386249512987,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,24,3,14
IRQ-KGL-76239,أربيل,36.185714572097226,44.01094270305744,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,27,2,24
IRQ-KGL-76240,بغداد,33.35468180115718,44.35639494229861,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,32,4,5
IRQ-KGL-76241,النجف,32.07904322355355,44.33807814209458,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,36,0,14
IRQ-KGL-76242,كربلاء,32.56082021607599,44.0492754784661,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,28,4,2
IRQ-KGL-76243,بغداد,33.32721186555641,44.36053293842813,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,31,1,18
IRQ-KGL-76244,النجف,31.950541168858727,44.38212328750606,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,52,1,20
IRQ-KGL-76245,النجف,32.099700092441424,44.356824166109774,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,33,4,36
IRQ-KGL-76246,بغداد,33.344539301965256,44.39627599073332,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,30,2,22
IRQ-KGL-76247,كركوك,35.392228724649065,44.462795058992114,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,23,4,11
IRQ-KGL-76248,كربلاء,32.68225594234062,44.01180498427011,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,49,1,36
IRQ-KGL-76249,بغداد,33.24731485331767,44.328845269457226,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,24,3,36
IRQ-KGL-76250,كربلاء,32.659236248500626,44.03868885892215,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,48,0,4
IRQ-KGL-76251,كركوك,35.39449531296348,44.4646636699357,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,41,2,14
IRQ-KGL-76252,بغداد,33.27028425417217,44.42883840553119,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,25,0,9
IRQ-KGL-76253,بابل,32.53520190650458,44.4968489567661,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,43,3,17
IRQ-KGL-76254,ذي قار,31.087557255773934,46.26184034935419,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,34,4,7
IRQ-KGL-76255,ذي قار,31.003632608496446,46.23263975610114,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,40,4,7
IRQ-KGL-76256,النجف,32.00839505520022,44.343806827295886,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,32,3,16
IRQ-KGL-76257,ذي قار,31.03338648200002,46.32030149781211,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,38,2,15
IRQ-KGL-76258,كركوك,35.44842110575524,44.37234831659104,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,47,1,30
IRQ-KGL-76259,أربيل,36.209998808958204,43.9763412440834,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,22,2,14
IRQ-KGL-76260,أربيل,36.144634112543464,44.04114879231759,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,49,2,22
IRQ-KGL-76261,بابل,32.406173205998684,44.49516954347496,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,34,2,2
IRQ-KGL-76262,كركوك,35.5068621103353,44.36435087852803,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,4,8
IRQ-KGL-76263,بغداد,33.24996673194973,44.403620657986465,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,49,2,33
IRQ-KGL-76264,بغداد,33.369454137157874,44.35891888202674,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,30,1,19
IRQ-KGL-76265,بابل,32.45789294224224,44.410289682039696,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,27,3,18
IRQ-KGL-76266,البصرة,30.452270098762376,47.7184104995156,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,46,0,29
IRQ-KGL-76267,أربيل,36.24696641595547,44.01711481173066,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,44,0,21
IRQ-KGL-76268,البصرة,30.467755984789193,47.74086089984041,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,47,0,26
IRQ-KGL-76269,ذي قار,31.044453142534817,46.27818846611234,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,38,1,13
IRQ-KGL-76270,بابل,32.47150483615188,44.35997603034847,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,52,1,17
IRQ-KGL-76271,كركوك,35.50839890770386,44.31787574324497,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,36,0,16
IRQ-KGL-76272,كركوك,35.521383247108936,44.47154192981816,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,48,1,3
IRQ-KGL-76273,كركوك,35.406817488150956,44.34962673428086,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,31,4,19
IRQ-KGL-76274,كربلاء,32.613277161278724,44.03915195316191,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,38,2,29
IRQ-KGL-76275,أربيل,36.198292699829416,43.955224517251224,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,47,2,9
IRQ-KGL-76276,أربيل,36.15759860130429,44.03730116164038,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,35,2,3
IRQ-KGL-76277,كربلاء,32.656237526185464,44.0397944537226,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,45,2,8
IRQ-KGL-76278,كركوك,35.48665923849178,44.35199683842509,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,25,4,22
IRQ-KGL-76279,بغداد,33.268061976577485,44.44126792911167,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,28,3,13
IRQ-KGL-76280,أربيل,36.235627687316985,43.975115403467875,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,26,1,25
IRQ-KGL-76281,كركوك,35.538013533926325,44.398267643995155,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,35,4,7
IRQ-KGL-76282,بابل,32.52192047741269,44.42908163686733,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,46,1,23
IRQ-KGL-76283,بغداد,33.37055205207561,44.345766050819854,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,50,0,24
IRQ-KGL-76284,كربلاء,32.621308245200275,43.97592212084916,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,51,4,17
